Numărul circumscripției electorale județene și a municipiului București,Denumirea circumscripției electorale,Denumirea formațiunii politice/Candidat independent,Pozitie Buletin,Denumirea membrului din cadrul alianței care a propus candidatul,Numele candidatului,Prenumele candidatului,Funcția pentru care candidează,Pozitie lista
37,TIMIŞ,CANDIDAT INDEPENDENT,41,,BALAȘ,NELU,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,CANDIDAT INDEPENDENT,43,,MOCANU GOLLENT,ERICH-EDUARD,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA,39,,FEODOR,SILVIU,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA,39,,ARTION,NICOLAE,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA,39,,CRĂCIUN,SVETLANA-FLORENTINA,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,21,,TODA,DANIEL-LIVIU,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,21,,DAMIAN,DAN,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,21,,IOANAȘ,MIHAELA,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,21,,BĂNICIOIU,MIHAI-VASILE,CAMERA DEPUTAȚILOR,4
37,TIMIŞ,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,21,,HANEȘ,PETRICĂ,CAMERA DEPUTAȚILOR,5
37,TIMIŞ,FEDERAȚIA COMUNITĂȚILOR EVREIEȘTI DIN ROMÂNIA,22,,VEXLER,SILVIU,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,FORȚA DREPTEI,2,,CHIRA,CLAUDIU-MARTIN,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,FORȚA DREPTEI,2,,ROȘU,VASILE,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,FORȚA DREPTEI,2,,TELTEU,MIREL,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,FORȚA DREPTEI,2,,BORDÎNC,ELENA-MIHAELA,CAMERA DEPUTAȚILOR,4
37,TIMIŞ,FORȚA DREPTEI,2,,STĂNEAȚĂ,RAUL,CAMERA DEPUTAȚILOR,5
37,TIMIŞ,FORȚA DREPTEI,2,,HITICAȘ,MARIUS-PAUL,CAMERA DEPUTAȚILOR,6
37,TIMIŞ,FORȚA DREPTEI,2,,BĂLOI,ANCA-MARIA,CAMERA DEPUTAȚILOR,7
37,TIMIŞ,FORȚA DREPTEI,2,,FUSA-ROTARU,IOANA,CAMERA DEPUTAȚILOR,8
37,TIMIŞ,FORȚA DREPTEI,2,,CRUCERU,RADU-VIOREL,CAMERA DEPUTAȚILOR,9
37,TIMIŞ,FORȚA DREPTEI,2,,PETCU,RĂZVAN-IONUȚ,CAMERA DEPUTAȚILOR,10
37,TIMIŞ,FORȚA DREPTEI,2,,CHIȘ,MARIUS,CAMERA DEPUTAȚILOR,11
37,TIMIŞ,FORȚA DREPTEI,2,,GIUCHICI,ZLATCO,CAMERA DEPUTAȚILOR,12
37,TIMIŞ,FORȚA DREPTEI,2,,IOAN,SILVIU-IOAN,CAMERA DEPUTAȚILOR,13
37,TIMIŞ,FORUMUL CEHILOR DIN ROMÂNIA,36,,BOUDA,ȘTEFAN,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,FORUMUL CEHILOR DIN ROMÂNIA,36,,MOȚEC,ȘTEFAN,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,FORUMUL CEHILOR DIN ROMÂNIA,36,,PERVULESCU,ASTRID-MARICHEN,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,34,,GANȚ,OVIDIU-VICTOR,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,34,,ȘINDILARIU,THOMAS,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,34,,ROST,ANDREA-BETTINA,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,34,,MANTA-KLEMENS,CHRISTINE,CAMERA DEPUTAȚILOR,4
37,TIMIŞ,PARTIDUL ECOLOGIST ROMÂN,16,,SECARĂ,FLORIN-MIHAIL,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,20,,CUCȘA,MARIAN-GHEORGHE,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,20,,NICOLAE-IFTIMIE,CĂLIN-TIBERIU,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,20,,PRICHICI,DĂNUȚ-LEONTE,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,20,,GIURCĂ,ANI,CAMERA DEPUTAȚILOR,4
37,TIMIŞ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,20,,BENZAR,NICOLAE,CAMERA DEPUTAȚILOR,5
37,TIMIŞ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,20,,BAGIU,FLORENTIN-ADRIAN,CAMERA DEPUTAȚILOR,6
37,TIMIŞ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,20,,CHIOREANU,RAUL-FLORIN,CAMERA DEPUTAȚILOR,7
37,TIMIŞ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,20,,ONACA,TEODOR,CAMERA DEPUTAȚILOR,8
37,TIMIŞ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,20,,DUCEAN,TEODOR,CAMERA DEPUTAȚILOR,9
37,TIMIŞ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,20,,BALAZSITS,OVIDIU-RAUL,CAMERA DEPUTAȚILOR,10
37,TIMIŞ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,20,,SÎRBESCU,IOAN-MIRCEA,CAMERA DEPUTAȚILOR,11
37,TIMIŞ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,20,,BUZATU,ȘTEFAN-LAURENȚIU,CAMERA DEPUTAȚILOR,12
37,TIMIŞ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,20,,MIHEȚ,DAVID GHEORGHE,CAMERA DEPUTAȚILOR,13
37,TIMIŞ,PARTIDUL NAȚIONAL LIBERAL,4,,PIRTEA,MARILEN-GABRIEL,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,PARTIDUL NAȚIONAL LIBERAL,4,,COZAROV,RAUL,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,PARTIDUL NAȚIONAL LIBERAL,4,,ONEȚ,LILIANA,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,PARTIDUL NAȚIONAL LIBERAL,4,,GHIRAN-BĂLA,ADRIAN-AUGUSTIN,CAMERA DEPUTAȚILOR,4
37,TIMIŞ,PARTIDUL NAȚIONAL LIBERAL,4,,CÂRCEIE,MARIUS-RADU,CAMERA DEPUTAȚILOR,5
37,TIMIŞ,PARTIDUL NAȚIONAL LIBERAL,4,,IOVA,ANDRADA-IASMINA,CAMERA DEPUTAȚILOR,6
37,TIMIŞ,PARTIDUL NAȚIONAL LIBERAL,4,,BUCUR,FLORIN-OCTAVIAN,CAMERA DEPUTAȚILOR,7
37,TIMIŞ,PARTIDUL NAȚIONAL LIBERAL,4,,COACĂ,CIPRIAN-ALEXANDRU,CAMERA DEPUTAȚILOR,8
37,TIMIŞ,PARTIDUL NAȚIONAL LIBERAL,4,,CĂLDĂRARU,LUCIAN,CAMERA DEPUTAȚILOR,9
37,TIMIŞ,PARTIDUL NAȚIONAL LIBERAL,4,,BĂTRÎN,ALIN-CĂLIN,CAMERA DEPUTAȚILOR,10
37,TIMIŞ,PARTIDUL NAȚIONAL LIBERAL,4,,GĂINĂ,OVIDIU-CRISTIAN,CAMERA DEPUTAȚILOR,11
37,TIMIŞ,PARTIDUL NAȚIONAL LIBERAL,4,,NACSA,ROBERT,CAMERA DEPUTAȚILOR,12
37,TIMIŞ,PARTIDUL NAȚIONAL LIBERAL,4,,VLĂDAIA,ANDREI-RAFAEL,CAMERA DEPUTAȚILOR,13
37,TIMIŞ,PARTIDUL NOUA ROMÂNIE,14,,BADEA,PETRE-CRISTIAN,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,PARTIDUL OAMENILOR TINERI,8,,CORCHEȘ,CODRUȚA-MARIA,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,12,,CIOROIANU,ADRIAN-MIHAIL,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,12,,VLĂDESCU,RADU-GEORGE,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,12,,CONSTANTINESCU,DRAGOȘ-DUMITRU,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,12,,GLIGOR,FLAVIUS,CAMERA DEPUTAȚILOR,4
37,TIMIŞ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,12,,ZAMFIROIU,ALIN-CONSTANTIN,CAMERA DEPUTAȚILOR,5
37,TIMIŞ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,12,,NUȚAȘ-VANCEA-POP,ANDREI,CAMERA DEPUTAȚILOR,6
37,TIMIŞ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,12,,VITCOVSCHI,VASILICA-ALINA,CAMERA DEPUTAȚILOR,7
37,TIMIŞ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,12,,MÁRK,DAVID,CAMERA DEPUTAȚILOR,8
37,TIMIŞ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,12,,CENȚIU,VALENTINA-ȘTEFANIA,CAMERA DEPUTAȚILOR,9
37,TIMIŞ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,12,,GUGUIANU,LILIANA-IOANA,CAMERA DEPUTAȚILOR,10
37,TIMIŞ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,DAVID,GHEORGHE,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,POPA,OVIDIU-DANIEL,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,POTRA,ANCUȚA,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,MALIȚA,OVIDIU-GHEORGHE-SERGIU,CAMERA DEPUTAȚILOR,4
37,TIMIŞ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,PAVEL,MONICA,CAMERA DEPUTAȚILOR,5
37,TIMIŞ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,ADAM,VANINA-CLAUDIA,CAMERA DEPUTAȚILOR,6
37,TIMIŞ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,CORAȘ,MARIUS-FLORIN,CAMERA DEPUTAȚILOR,7
37,TIMIŞ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,DUNCA,RAOUL-COSMIN,CAMERA DEPUTAȚILOR,8
37,TIMIŞ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,CORB,CAMELIA-SIMONA,CAMERA DEPUTAȚILOR,9
37,TIMIŞ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,POPA,SEBASTIAN-ALEXANDRU,CAMERA DEPUTAȚILOR,10
37,TIMIŞ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,15,,IONETE,GABRIEL,CAMERA DEPUTAȚILOR,11
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT,6,,GRINDEANU,SORIN-MIHAI,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT,6,,RĂDUCANU,SEBASTIAN,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT,6,,CIONCA,ADRIAN-IOAN,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT,6,,STOIAN,GHEORGHE-MARIUS,CAMERA DEPUTAȚILOR,4
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT,6,,ROȘU,FLAVIUS-ALIN,CAMERA DEPUTAȚILOR,5
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT,6,,TYUKODI,OANA-SORINA,CAMERA DEPUTAȚILOR,6
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT,6,,ILIESCU,ROXANA-TEODORA,CAMERA DEPUTAȚILOR,7
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT,6,,ȚUNDREA,LUMINIȚA,CAMERA DEPUTAȚILOR,8
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT,6,,ŐTVŐS,DANIEL-ARMIN,CAMERA DEPUTAȚILOR,9
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT,6,,TURI,VIOREL,CAMERA DEPUTAȚILOR,10
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT,6,,CAPLESCU,GEORGIANA-IULIANA,CAMERA DEPUTAȚILOR,11
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT,6,,LEFTER-BLAU,DAVID,CAMERA DEPUTAȚILOR,12
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT,6,,BARBULOV,BEATRIX-MIRIANA,CAMERA DEPUTAȚILOR,13
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,17,,RĂUȚ-BĂBUȚĂ,HORIA-MIHAI,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,17,,NICOLICEA-PAIDOLA,FLORICA-MARINELA,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT UNIT,9,,CIURAR,EMILIAN,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT UNIT,9,,MESZAROS,IULIANA,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT UNIT,9,,BĂDIȚĂ,SORIN-ADRIAN,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT UNIT,9,,LEAMPĂR,LAURENȚIU,CAMERA DEPUTAȚILOR,4
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT UNIT,9,,LAZĂR,ADRIANA,CAMERA DEPUTAȚILOR,5
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT UNIT,9,,LUMINOSU,RĂZVAN-CLAUDIU-IOAN,CAMERA DEPUTAȚILOR,6
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT UNIT,9,,STÎNCESCU,ALIN,CAMERA DEPUTAȚILOR,7
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT UNIT,9,,TODOR,SILVIA-VERIȚA,CAMERA DEPUTAȚILOR,8
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT UNIT,9,,NAGY,LEVENTE,CAMERA DEPUTAȚILOR,9
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT UNIT,9,,PETRU,IASMINA-ALEXANDRA,CAMERA DEPUTAȚILOR,10
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT UNIT,9,,DATEȘ,ELENA-NUȚI,CAMERA DEPUTAȚILOR,11
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT UNIT,9,,SOLCAN,NICANOR,CAMERA DEPUTAȚILOR,12
37,TIMIŞ,PARTIDUL SOCIAL DEMOCRAT UNIT,9,,BURCEA,IOAN,CAMERA DEPUTAȚILOR,13
37,TIMIŞ,PARTIDUL S.O.S. ROMÂNIA,7,,BAȘ,ANA-MARCELA,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,PARTIDUL S.O.S. ROMÂNIA,7,,MARDARI,LUDOVIC,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,PARTIDUL S.O.S. ROMÂNIA,7,,TECA,ION,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,PARTIDUL S.O.S. ROMÂNIA,7,,UȚĂ,CAMELIA,CAMERA DEPUTAȚILOR,4
37,TIMIŞ,PARTIDUL S.O.S. ROMÂNIA,7,,ȚEPEȘ,DANIEL-COSMIN,CAMERA DEPUTAȚILOR,5
37,TIMIŞ,PARTIDUL S.O.S. ROMÂNIA,7,,TIRITEU,SIMONA-GABRIELA,CAMERA DEPUTAȚILOR,6
37,TIMIŞ,PARTIDUL S.O.S. ROMÂNIA,7,,CHIOREANU,SIMONA-VARVARA,CAMERA DEPUTAȚILOR,7
37,TIMIŞ,PARTIDUL S.O.S. ROMÂNIA,7,,FLOREA,LAURA,CAMERA DEPUTAȚILOR,8
37,TIMIŞ,PARTIDUL S.O.S. ROMÂNIA,7,,MANOLEA,MARIUS-ROBERT,CAMERA DEPUTAȚILOR,9
37,TIMIŞ,PARTIDUL S.O.S. ROMÂNIA,7,,SZÁSZ,ALEXANDRU-ANTONIU,CAMERA DEPUTAȚILOR,10
37,TIMIŞ,PARTIDUL S.O.S. ROMÂNIA,7,,COROEANU,ȘTEFAN-ALIN,CAMERA DEPUTAȚILOR,11
37,TIMIŞ,PARTIDUL S.O.S. ROMÂNIA,7,,DRĂGAN,IOAN-ILIE-MARCEL,CAMERA DEPUTAȚILOR,12
37,TIMIŞ,PARTIDUL S.O.S. ROMÂNIA,7,,MIRON,ANDREI-CORNEL,CAMERA DEPUTAȚILOR,13
37,TIMIŞ,PATRIOȚII POPORULUI ROMÂN,13,,SIMUȚ,GLAD,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,PATRIOȚII POPORULUI ROMÂN,13,,DRĂGHICI,DANIEL,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,PATRIOȚII POPORULUI ROMÂN,13,,MUNTEANU,MARINA-MARIA,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,PATRIOȚII POPORULUI ROMÂN,13,,LĂPUGEAN,MARIUS-IONEL,CAMERA DEPUTAȚILOR,4
37,TIMIŞ,PATRIOȚII POPORULUI ROMÂN,13,,ANTĂL,ALINA-IONELA,CAMERA DEPUTAȚILOR,5
37,TIMIŞ,PATRIOȚII POPORULUI ROMÂN,13,,ROMEGA,ALINA-CRISTINA,CAMERA DEPUTAȚILOR,6
37,TIMIŞ,PATRIOȚII POPORULUI ROMÂN,13,,DON,DIETHARD-CĂTĂLIN,CAMERA DEPUTAȚILOR,7
37,TIMIŞ,PATRIOȚII POPORULUI ROMÂN,13,,TORNYAI,NICOLAE,CAMERA DEPUTAȚILOR,8
37,TIMIŞ,PATRIOȚII POPORULUI ROMÂN,13,,SÎRBU,DORIAN-GHIȚĂ,CAMERA DEPUTAȚILOR,9
37,TIMIŞ,PATRIOȚII POPORULUI ROMÂN,13,,ȚIBULEC,ROLAND-PETRU,CAMERA DEPUTAȚILOR,10
37,TIMIŞ,ROMÂNIA SOCIALISTĂ,19,PARTIDUL SOCIALIST ROMÂN,PIRNEA,VLAD-COSTIN,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE,10,,MOȚI,DANIEL,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE,10,,ZAMFIRESCU,FLAVIA-IULIA-MARIA,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE,10,,BUDO,DANIEL-ALIN-MARIUS,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,UNIUNEA ARMENILOR DIN ROMÂNIA,23,,PAMBUCCIAN,VARUJAN,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,UNIUNEA ARMENILOR DIN ROMÂNIA,23,,TERZIAN,SIRUN,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,UNIUNEA ARMENILOR DIN ROMÂNIA,23,,BOGDAN-CĂUȘ-NICOLAIDES,NARINE,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,UNIUNEA ARMENILOR DIN ROMÂNIA,23,,PAPAZIAN,PETRU,CAMERA DEPUTAȚILOR,4
37,TIMIŞ,UNIUNEA BULGARĂ DIN BANAT- ROMÂNIA,24,,NACOV,GHEORGHE,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,UNIUNEA BULGARĂ DIN BANAT- ROMÂNIA,24,,TOPCIOV,PETRU,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,UNIUNEA BULGARĂ DIN BANAT- ROMÂNIA,24,,COSILCOV,ADRIAN-SORIN,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,UNIUNEA BULGARĂ DIN BANAT- ROMÂNIA,24,,IVANCIOV,ANA-CAROLINA,CAMERA DEPUTAȚILOR,4
37,TIMIŞ,UNIUNEA BULGARĂ DIN BANAT- ROMÂNIA,24,,PIȚ,DANIEL-MARIUS,CAMERA DEPUTAȚILOR,5
37,TIMIŞ,UNIUNEA BULGARĂ DIN BANAT- ROMÂNIA,24,,SEHABI,PETRONELA,CAMERA DEPUTAȚILOR,6
37,TIMIŞ,UNIUNEA CROAȚILOR DIN ROMÂNIA,25,,GHERA,GIURECI-SLOBODAN,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA,29,,FIRCZAK,IULIUS -MARIAN,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA,29,,GAL,FRANCISC-OSCAR,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA,29,,MUREȘAN,MARIANA-SVETLANA,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA,29,,BOJCSUK,SVETLANA-CARMEN,CAMERA DEPUTAȚILOR,4
37,TIMIŞ,UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA,29,,BODNARIUC,GABRIELA-CRISTINA,CAMERA DEPUTAȚILOR,5
37,TIMIŞ,UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA,29,,BOCICOR,MARIA,CAMERA DEPUTAȚILOR,6
37,TIMIŞ,UNIUNEA DEMOCRATĂ A TĂTARILOR TURCO-MUSULMANI DIN ROMÂNIA,28,,AMET,VAROL,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,UNIUNEA DEMOCRATĂ A TĂTARILOR TURCO-MUSULMANI DIN ROMÂNIA,28,,OMER,METIN,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,UNIUNEA DEMOCRATĂ A TĂTARILOR TURCO-MUSULMANI DIN ROMÂNIA,28,,ZIADIN,ELA,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,UNIUNEA DEMOCRATĂ A TĂTARILOR TURCO-MUSULMANI DIN ROMÂNIA,28,,ARSLAN,OZGÜN,CAMERA DEPUTAȚILOR,4
37,TIMIŞ,UNIUNEA DEMOCRATĂ A TĂTARILOR TURCO-MUSULMANI DIN ROMÂNIA,28,,VELULA,ADEL,CAMERA DEPUTAȚILOR,5
37,TIMIŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,5,,MOLNAR,ANDREI,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,5,,SIPOS,ELENA,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,5,,KADAR,GHEORGHE,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,5,,TAMASI,EMESE,CAMERA DEPUTAȚILOR,4
37,TIMIŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,5,,KABA,GABOR,CAMERA DEPUTAȚILOR,5
37,TIMIŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,5,,DEMETER,ZSOLT,CAMERA DEPUTAȚILOR,6
37,TIMIŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,5,,ȘARGAN,IOSIF,CAMERA DEPUTAȚILOR,7
37,TIMIŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,5,,DENES,ILDIKO,CAMERA DEPUTAȚILOR,8
37,TIMIŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,5,,KISS,ZSOLT,CAMERA DEPUTAȚILOR,9
37,TIMIŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,5,,VIRAG,EDUÁRD-FERENC,CAMERA DEPUTAȚILOR,10
37,TIMIŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,5,,PONGRACZ,ALEXANDRU-ENDRE,CAMERA DEPUTAȚILOR,11
37,TIMIŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,5,,MOLNAR,ATTILA-IOSIF,CAMERA DEPUTAȚILOR,12
37,TIMIŞ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,5,,IENEI,CSABA,CAMERA DEPUTAȚILOR,13
37,TIMIŞ,UNIUNEA DEMOCRATĂ TURCĂ DIN ROMÂNIA,32,,IBRAM,IUSEIN,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA,38,,MERKA,ADRIAN-MIROSLAV,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA,38,,JUCAN,IOANA-CRISTINA,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,UNIUNEA ELENĂ DIN ROMÂNIA,30,,ZISOPOL,DRAGOȘ-GABRIEL,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,UNIUNEA POLONEZILOR DIN ROMÂNIA,37,,LONGHER,GHERVAZEN,CAMERA DEPUTAȚILOR,1
37,TIMIŞ,UNIUNEA POLONEZILOR DIN ROMÂNIA,37,,LONGHER,VICTORIA,CAMERA DEPUTAȚILOR,2
37,TIMIŞ,UNIUNEA POLONEZILOR DIN ROMÂNIA,37,,IRIȘEC,IOSEF,CAMERA DEPUTAȚILOR,3
37,TIMIŞ,UNIUNEA POLONEZILOR DIN ROMÂNIA,37,,ZIELONKA,ANA,CAMERA DEPUTAȚILOR,4
